unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent
perrin145,CC(N)(CO)CO,"InChI=1S/C4H11NO2/c1-4(5,2-6)3-7/h6-7H,2-3,5H2,1H3",pKaH1,8.8013,25,(m) I=0.015 to 0.1,"E1ch, R4",Reliable,H46,Thermodynamic quantities are derived from the results,,"propane, 2-amino-1,3-dihydroxy-2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin122,OCCNCCO,"InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2",pKaH1,8.96,25,"(m), I=0.009 to 0.1",,,C28,, pK = 18.082 – 561.2/T-0.02427T  (T in K) t=5–55 deg. C,"ethane, 1-hydroxy-2-(2-hydroxyethyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin144,NC(CO)(CO)CO,"InChI=1S/C4H11NO3/c5-4(1-6,2-7)3-8/h6-8H,1-3,5H2",pKaH1,8.079,25,(m) I=0.008 to 0.1,,,D9,,,"propane, 2-amino-1,3-dihydroxy-2-hydroxymethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4059,OCCNCC(O)O,"InChI=1S/C4H11NO3/c6-2-1-5-3-4(7)8/h4-8H,1-3H2",pKaH1,7.92,25,,E3ag,Uncertain,D17,,,"ethane, 1-hydroxy-2-(2,2',bishydroxyethyl)amino-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4156,CCC(N)CN,"InChI=1S/C4H12N2/c1-2-4(6)3-5/h4H,2-3,5-6H2,1H3",pKaH1,9.388,25,I=0.040 to 0.35,E3bg,Reliable,P44,,,"butane, 1,2-diamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin50,CCNCCN,"InChI=1S/C4H12N2/c1-2-6-4-3-5/h6H,2-5H2,1H3",pKaH1,10.56,25,"I=0.65, ""mixed"" constant",E3bg,Approximate,B21,,,"ethane, 1-amino-2-ethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin253,CC(N)C(C)N,"InChI=1S/C4H12N2/c1-3(5)4(2)6/h3-4H,5-6H2,1-2H3",pKaH1,9.97,25,"[meso] I=0.65, ""mixed"" constants",E3bg,Approximate,B23,,,"butane, 2,3-diamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4118,CC(C)(N)CN,"InChI=1S/C4H12N2/c1-4(2,6)3-5/h3,5-6H2,1-2H3",pKaH1,9.82,25,I=0.02-2.0(NaClO4),E,Approximate,N8,,,"propane, 1,2-diamino-2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4157,CC(N)CCN,"InChI=1S/C4H12N2/c1-4(6)2-3-5/h4H,2-3,5-6H2,1H3",pKaH1,10.5,25,I=0.03-2.0(NaClO4),E3bg,Approximate,N11,,,"butane, 1,3-diamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4031,CNCCNC,"InChI=1S/C4H12N2/c1-5-3-4-6-2/h5-6H,3-4H2,1-2H3",pKaH1,9.88,25,"I=0.1(KNO3), concentration constants",E3bg,Uncertain,G38,,,"ethane, 1,2-bismethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin47,CN(C)CCN,"InChI=1S/C4H12N2/c1-6(2)4-3-5/h3-5H2,1-2H3",pKaH1,9.53,25,"I=0.25, “mixed” constant",E3bg,Approximate,I11,,,"ethane, 1-amino-2-dimethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4158,NCCCCN,InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2,pKaH1,10.804,25,"I=0.5(KNO3), C=0.007M, ""mixed"" constants",E3bg,Approximate,B13,,,"butane, 1,4-diamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin54,NCCNCCO,"InChI=1S/C4H12N2O/c5-1-2-6-3-4-7/h6-7H,1-5H2",pKaH1,9.82,25,"I=1.3, ""mixed"" constants","E3bh, R3f",Approximate,K9,,,"ethane, 1-amino-2-(2-hydroxyethyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4008,NCCNCCN,"InChI=1S/C4H13N3/c5-1-3-7-4-2-6/h7H,1-6H2",pKaH1,9.94,25,"I=0.1(KNO3). ""mixed"" constants",E3bg,Approximate,R20,,,"ethane, 1-amino-2-(2-aminoethyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin41,NCCNCC(N)N,"InChI=1S/C4H14N4/c5-1-2-8-3-4(6)7/h4,8H,1-3,5-7H2",pKaH1,10.13,25,"C=0.005, I=0.1, ""mixed"" constant",E3bg,Approximate,M53,,,"ethane, 1-amino-2-(2,2'-bisaminoethyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin15,N#CCNCC#N,"InChI=1S/C4H5N3/c5-1-3-7-4-2-6/h7H,3-4H2",pKaH1,0.2,25,,O6,Uncertain,S75,,,"methane, cyanocyanomethylamino-",['manual_inconsistent'],1,,perrin,,AH,,
perrin1577,Nc1cncnc1,"InChI=1S/C4H5N3/c5-4-1-6-3-7-2-4/h1-3H,5H2",pKaH1,2.51,25,C=0.1,E3bg,Approximate,W27,,,"pyrimidine, 5-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin1487,Nc1cnccn1,"InChI=1S/C4H5N3/c5-4-3-6-1-2-7-4/h1-3H,(H2,5,7)",pKaH1,2.93,25,C=0.01,E3bg,Approximate,C24,,,"pyrazine, 2-amino-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin1613,Nc1ccnc(O)n1,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",pKaH1,4.6,25,Concentration not stated,E3bh,Uncertain,L25,,,"pyrimidine, 4-amino-2-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp5589,Nc1c[n+]([O-])ccn1,"InChI=1S/C4H5N3O/c5-4-3-7(8)2-1-6-4/h1-3H,(H2,5,6)",pKaH1,1.5,25,Aq. H2SO4 solutions,O6,Uncertain,P10,,,"pyrazine 1-oxide, 3-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,Room,H2SO4
perrin1612,Nc1nccc(O)n1,"InChI=1S/C4H5N3O/c5-4-6-2-1-3(8)7-4/h1-2H,(H3,5,6,7,8)",pKaH1,3.91,25,"C=0.08, as hydrochloride",E3bh,Approximate,L25,,,"pyrimidine, 2-amino-4-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin1414,Cn1cncc1[N+](=O)[O-],"InChI=1S/C4H5N3O2/c1-6-3-5-2-4(6)7(8)9/h2-3H,1H3",pKaH1,2.13,25,"In mono-, di and tri-chloroacetate buffers",O5,Approximate,G57,,,"imidazole, 1-methyl-5-nitro-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin_supp5396,Cn1ccnc1N,"InChI=1S/C4H7N3/c1-7-3-2-6-4(7)5/h2-3H,1H3,(H2,5,6)",pKaH1,8.65,25,"I=0.1 (KCl), , C=0.008M",E3bg,Approximate,S54,,,"imidazole, 2-amino-1-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp5397,NCc1c[nH]cn1,"InChI=1S/C4H7N3/c5-1-4-2-6-3-7-4/h2-3H,1,5H2,(H,6,7)",pKaH1,9.61,25,"C=0.01-0.001M, I=0.1(KCl)",E3bg,Approximate,W7,,,"imidazole, 4-aminomethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp5477,CN1CC(=O)NC1=N,"InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)",pKaH1,4.829,25,"(m), I=0.02 to 0.06",E1a,Reliable,G35,Thermodynamic quantities are derived from the results,,"imidazolidine, 2-imino-1-methyl-4-oxo-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin1836,Cc1nc(N)nc(N)n1,"InChI=1S/C4H7N5/c1-2-7-3(5)9-4(6)8-2/h1H3,(H4,5,6,7,8,9)",pKaH1,4.6,25,C=0.07,E3bg,Approximate,D38,,,"1,3,5-Triazine, 2,4-diamino-6-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp6523,Cc1n[nH]c(NN)nc1=O,"InChI=1S/C4H7N5O/c1-2-3(10)6-4(7-5)9-8-2/h5H2,1H3,(H2,6,7,9,10)",pKaH1,2.81,25,C=10-2M,E3bg,Uncertain,K5,,,"1,2,4-Triazine, 3-hydrazino-2,5-dihydro-6-methyl-5-oxo-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin3090,N[C@@H](CC(=O)O)C(=O)O,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1",pKaH1,2.04,25,C=0.02,E3bh,Uncertain,G50,," Other measurements: H34, S47",Aspartic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
serjeant2421,O=C(O)CNCC(=O)O,"InChI=1S/C4H7NO4/c6-3(7)1-5-2-4(8)9/h5H,1-2H2,(H,6,7)(H,8,9)",pKaH1,3.01,25,I=0.3(KCl),E3bg,Approximate,M85,,,3-Azapentanedioic acid,"['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_nickname1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",6,Iminodiacetic acid,serjeant,,AH,,
perrin3093,O=C(O)C[C@H](NO)C(=O)O,"InChI=1S/C4H7NO5/c6-3(7)1-2(5-10)4(8)9/h2,5,10H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1",pKaH1,1.91,25,C=0.02,E3bh,Uncertain,C26,,,"aspartic acid, hydroxy-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin1432,CC1=NCCN1,"InChI=1S/C4H8N2/c1-4-5-2-3-6-4/h2-3H2,1H3,(H,5,6)",pKaH1,11.1,25,"I=0.1, “mixed” constant",E3bg,Uncertain,M24,,,"2-Imidazoline, Δ, 2-methyl-",['manual_no_smiles'],1,,perrin,,AH,,
perrin3779,C=CCOC(=N)N,"InChI=1S/C4H8N2O/c1-2-3-7-4(5)6/h2H,1,3H2,(H3,5,6)",pKaH1,9.7,25,κ=0.3,C1,Approximate,B24,,,"urea, O-allyl-",['manual_no_smiles'],1,,perrin,,AH,,
perrin_supp5741,CC1CC(=O)NN1,"InChI=1S/C4H8N2O/c1-3-2-4(7)6-5-3/h3,5H,2H2,1H3,(H,6,7)",pKaH1,3.25,25,C=0.01M,E3bg,Uncertain,Z1a,,,"pyrazole, tetrahydro-5-methyl-3-oxo-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,Room,
perrin_supp5740,CC1CNNC1=O,"InChI=1S/C4H8N2O/c1-3-2-5-6-4(3)7/h3,5H,2H2,1H3,(H,6,7)",pKaH1,3.35,25,C=0.01M,E3bg,Uncertain,Z1a,,,"pyrazole, tetrahydro-4-methyl-3-oxo-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,Room,
perrin_supp6419,OC1CN=CNC1,"InChI=1S/C4H8N2O/c7-4-1-5-3-6-2-4/h3-4,7H,1-2H2,(H,5,6)",pKaH1,10.9,25,"I=0.005, hydrolyses with t[1/2] ~10 mins",E3dg,Uncertain,S46,,,"pyrimidine, 1,4,5,6-tetrahydro-5-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin3159,NCC(=O)NCC(=O)O,"InChI=1S/C4H8N2O3/c5-1-3(7)6-2-4(8)9/h1-2,5H2,(H,6,7)(H,8,9)",pKaH1,3.27,25,"C=0.01, in 0.015m KCl",E3bg,Approximate,D11,," Other measurements C10, K22, M54, S47, S80","glycine, glycyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin_supp7583,NC(=O)C[C@H](N)C(=O)O,"InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1",pKaH1,2.14,25,"I=0.1(KNO3), ""mixed"" constants",E3bg,Approximate,R13,,,Asparagine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin3088,NC(=O)C(O)[C@H](N)C(=O)O,"InChI=1S/C4H8N2O4/c5-1(4(9)10)2(7)3(6)8/h1-2,7H,5H2,(H2,6,8)(H,9,10)/t1-,2?/m0/s1",pKaH1,2.09,25,C=0.01,E3bh,Uncertain,C26,,,"asparagine, β-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin3087,NC(=O)C[C@@](N)(O)C(=O)O,"InChI=1S/C4H8N2O4/c5-2(7)1-4(6,10)3(8)9/h10H,1,6H2,(H2,5,7)(H,8,9)/t4-/m1/s1",pKaH1,2.28,25,C=0.01,E3bh,Approximate,C26,,,"asparagine, α-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin1859,CC1=NNC(C)=NN1,"InChI=1S/C4H8N4/c1-3-5-7-4(2)8-6-3/h1-2H3,(H,5,6)(H,7,8)",pKaH1,4.15,25,,Solubility,Uncertain,D22,,,"1,2,4,5-Tetrazine, 1,4-dihydro-3,6-dimethyl-",['manual_inconsistent'],1,,perrin,,AH,,
perrin953,CCC1CN1,"InChI=1S/C4H9N/c1-2-4-3-5-4/h4-5H,2-3H2,1H3",pKaH1,8.31,25,"I=0.1, ""mixed"" constant",E3ag,Approximate,O5,,,"aziridine, 2-ethyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin_supp5370,C1CCNC1,"InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2",pKaH1,11.305,25,(m) I=0.02 to 0.10,E1a,Reliable,H33,Thermodynamic quantities are derived from the results, Other measurements: B72,Pyrrolidine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin949,CC1(C)CN1,"InChI=1S/C4H9N/c1-4(2)3-5-4/h5H,3H2,1-2H3",pKaH1,8.64,25,"I=0.1, ""mixed"" constant",E3ag,Approximate,O5,,,"aziridine, 2,2-dimethyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin945,CN1CCC1,"InChI=1S/C4H9N/c1-5-3-2-4-5/h2-4H2,1H3",pKaH1,10.4,25,C=0.001 to 0.01,E3bg,Approximate,S39,,,"azetidine, N-methyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin_supp4226,NC1CCC1,"InChI=1S/C4H9N/c5-4-2-1-3-4/h4H,1-3,5H2",pKaH1,3.96,25,,E3dg,Uncertain,W17,,,"cyclobutane, amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin3104,CN(CC(=O)O)C(=N)N,"InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)",pKaH1,2.73,25,C=0.02,,,D9,, Other measurement: E1,Creatine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin1869,CCCn1nnnc1N,"InChI=1S/C4H9N5/c1-2-3-9-4(5)6-7-8-9/h2-3H2,1H3,(H2,5,6,8)",pKaH1,1.8,25,Estimated from results in glacial acetic acid,E3bg,Uncertain,R27,,,"tetrazole, 5-amino-1-n-propyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,25+2,
perrin1864,CC(C)n1nnnc1N,"InChI=1S/C4H9N5/c1-3(2)9-4(5)6-7-8-9/h3H,1-2H3,(H2,5,6,8)",pKaH1,1.91,25,Estimated from results in glacial acetic acid,E3bg,Uncertain,R27,,,"tetrazole, 5-amino-1-isopropyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,25+2,
perrin_supp5517,C1COCCN1,"InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2",pKaH1,8.492,25,I=0.01 to 0.10,E1a,Reliable,H34,,,Morpholine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin3016,CCC(N)C(=O)O,"InChI=1S/C4H9NO2/c1-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)",pKaH1,2.55,25,"(m), I=0.01 to 0.1 (K1), 0.015 to 0.09 (K2)",,,C61,, For calculation of thermodynamic quantities from these results  see ref. C45,2-Amino-n-butyric acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin3157,CCNCC(=O)O,"InChI=1S/C4H9NO2/c1-2-5-3-4(6)7/h5H,2-3H2,1H3,(H,6,7)",pKaH1,2.34,25,"C=0.1, ""mixed"" constants",E3bh,Approximate,C41,,,"glycine, N-ethyl-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
perrin_supp7651,CCOC(=O)CN,"InChI=1S/C4H9NO2/c1-2-7-4(6)3-5/h2-3,5H2,1H3",pKaH1,7.75,25,Titration of hydrochloride,E3bg,Approximate,C29,Thermodynamic quantities are derived from the results,ther measurements: C26,Glycine ethyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin_supp7545,CC(N)CC(=O)O,"InChI=1S/C4H9NO2/c1-3(5)2-4(6)7/h3H,2,5H2,1H3,(H,6,7)",pKaH1,3.55,25,"I=0.2(KCl), C=0.005M, concentration constants",E3bg,Approximate,S30,,,3-Amino-n-butyric acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1']",3,,perrin_supp,,AH,,
perrin_supp7501,COC(=O)[C@H](C)N,"InChI=1S/C4H9NO2/c1-3(5)4(6)7-2/h3H,5H2,1-2H3/t3-/m0/s1",pKaH1,7.86,25,"C=0.007M, I=0.05(KNO3)",E3bg,Approximate,L7b,,,Alanine methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin2992,CN[C@@H](C)C(=O)O,"InChI=1S/C4H9NO2/c1-3(5-2)4(6)7/h3,5H,1-2H3,(H,6,7)/t3-/m0/s1",pKaH1,2.22,25,"C=0.1, ""mixed"" constants",E3bh,Approximate,C41,,,"alanine, N-methyl-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
serjeant2453,CC(C)(N)C(=O)O,"InChI=1S/C4H9NO2/c1-4(2,5)3(6)7/h5H2,1-2H3,(H,6,7)",pKaH1,2.48,25,"I=0.5 (KCl), mixed constants",E3bg,Approximate,L28,,,"propanoic acid, 2-amino-2-methyl-","['OPSIN_name1', 'pubchem_name1', 'chemaxon_name1']",3,,serjeant,,AH,,
perrin81,CC(=O)OCCN,"InChI=1S/C4H9NO2/c1-4(6)7-3-2-5/h2-3,5H2,1H3",pKaH1,9.1,25,"I=0.1, ""mixed"" constant",E3ag,Uncertain,M25,,,"ethane, 1-acetoxy-2-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin3154,CN(C)CC(=O)O,"InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)",pKaH1,2.08,25,"C=0.01, I=0.1(NaClO4), ""mixed"" constants",E3bg,Uncertain,B20,,,"glycine, N,N-dimethyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin_supp7571,COC(=O)CCN,"InChI=1S/C4H9NO2/c1-7-4(6)2-3-5/h2-3,5H2,1H3",pKaH1,9.17,25,corrected from I=0.1 (KCl) f+=0.772,E3bg,Approximate,H25,Thermodynamic quantities are derived from the results,,3-Aminopropionic acid methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin3023,NCCCC(=O)O,"InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)",pKaH1,4.0312,25,(m) I=0.01 to 0.05,E1a,Reliable,K28,Thermodynamic quantities are derived from the results,,4-Amino-n-butyric acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
serjeant2456,CC(O)C(N)C(=O)O,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)",pKaH1,2.32,25,I=0.2(KNO3),E3bg,Approximate,R7,,,"butanoic acid, 2-amino-3-hydroxy-","['OPSIN_name1', 'pubchem_name1', 'chemaxon_name1']",3,,serjeant,,AH,,
perrin3298,C[C@@H](O)[C@H](N)C(=O)O,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1",pKaH1,2.59,25,"As above, but in D2O, taking pK of thymol blue in D2O=2.05",O4,Approximate,H67,, Other measurement: L37,Threonine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,D2O
perrin2998,C[C@H](O)[C@H](N)C(=O)O,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3-/m0/s1",pKaH1,2.11,25,"I=0.1(NaCl), concentration constants",E3bg,Approximate,V11,,,Allothreonine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin3297,COC(=O)[C@@H](N)CO,"InChI=1S/C4H9NO3/c1-8-4(7)3(5)2-6/h3,6H,2,5H2,1H3/t3-/m0/s1",pKaH1,7.1,25,"I=0.15, ""mixed"" constant",E3dg,Approximate,L39,,,Serine methyl ester,['manual_inconsistent'],1,,perrin,,AH,,
serjeant2457,NCC(O)CC(=O)O,"InChI=1S/C4H9NO3/c5-2-3(6)1-4(7)8/h3,6H,1-2,5H2,(H,7,8)",pKaH1,3.8,25,C=0.01,E3bg,Approximate,Y5,,,"butanoic acid, 4-amino-3-hydroxy-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,
perrin101,CCN(C#N)CC,"InChI=1S/C5H10N2/c1-3-7(4-2)5-6/h3-4H2,1-2H3",pKaH1,-2,25,,O6,Uncertain,S75,,,"ethane, N-cyano-N-ethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp5738,CC1CC(=O)NN1C,"InChI=1S/C5H10N2O/c1-4-3-5(8)6-7(4)2/h4H,3H2,1-2H3,(H,6,8)",pKaH1,2.92,25,C=0.01M,E3bg,Uncertain,Z1a,,,"pyrazole, tetrahydro-1,5-dimethyl-3-oxo-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,Room,
perrin_supp5737,CC1CN(C)NC1=O,"InChI=1S/C5H10N2O/c1-4-3-7(2)6-5(4)8/h4H,3H2,1-2H3,(H,6,8)",pKaH1,3.02,25,C=0.01M,E3bg,Uncertain,Z1a,,,"pyrazole, tetrahydro-1,4-dimethyl-3-oxo-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,Room,
perrin_supp6420,CC1=NCC(O)CN1,"InChI=1S/C5H10N2O/c1-4-6-2-5(8)3-7-4/h5,8H,2-3H2,1H3,(H,6,7)",pKaH1,11.4,25,"I=0.005, hydrolyses with t[1/2] ~2 hours",E3dg,Uncertain,S46,,,"pyrimidine, 1,4,5,6-tetrahydro-5-hydroxy-2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
serjeant2714,CC(NC(=O)CN)C(=O)O,"InChI=1S/C5H10N2O3/c1-3(5(9)10)7-4(8)2-6/h3H,2,6H2,1H3,(H,7,8)(H,9,10)",pKaH1,3.22,25,I=0.16,E3bg,Approximate,B152,,,"3-Azapentanoic acid, 5-amino-2-methyl 4-oxo-","['chemaxon_name1', 'manual_only_one']",2,Glycyl-DI-alanine,serjeant,,AH,,
perrin2988,C[C@H](NC(=O)CN)C(=O)O,"InChI=1S/C5H10N2O3/c1-3(5(9)10)7-4(8)2-6/h3H,2,6H2,1H3,(H,7,8)(H,9,10)/t3-/m0/s1",pKaH1,3.34,25,"I=0.1(NaCl), ""mixed"" constant",E3bg,Approximate,B63,,,"alanine, glycyl-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
serjeant2715,C[C@H](N)C(=O)NCC(=O)O,"InChI=1S/C5H10N2O3/c1-3(6)5(10)7-2-4(8)9/h3H,2,6H2,1H3,(H,7,10)(H,8,9)/t3-/m0/s1",pKaH1,3.23,25,I=0.16,E3bg,Approximate,B152,,,"3-Azapentanoic acid, 5-amino-5-methyl-4-oxo-","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_nickname1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",6,L-Alanylglycine,serjeant,,AH,,
perrin3292,CN(CC(=O)O)C(=O)CN,"InChI=1S/C5H10N2O3/c1-7(3-5(9)10)4(8)2-6/h2-3,6H2,1H3,(H,9,10)",pKaH1,2.76,25,C=0.05,E3bh,Approximate,L28,,,"sarcosine, glycyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin3213,NC(=O)C(N)CCC(=O)O,"InChI=1S/C5H10N2O3/c6-3(5(7)10)1-2-4(8)9/h3H,1-2,6H2,(H2,7,10)(H,8,9)",pKaH1,3.81,25,"C~0.003, “mixed” constant",E3bh,Uncertain,M35,,,Isoglutamine,['manual_inconsistent'],1,,perrin,,AH,,
perrin3134,NC(=O)CC[C@H](N)C(=O)O,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",pKaH1,2.17,25,"C~0.1 (K1), 0.03 (K2), ""mixed"" constants",E3bh,Uncertain,M35,,,L-Glutamine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
