ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,MLa_Prediction
54190,C13H18N4O,tertiary,CN(C)C(C)(C)c1nc2c(C(N)=O)cccc2[nH]1,1,base,pKAH1,7.73,chembl,VEJUKQSFQCPCBW-UHFFFAOYSA-N,9.055061957360998
54197,C11H13N3O2,secondary,CNCC(=O)Nc1cccc2c1CNC2=O,1,base,pKAH1,8.44,chembl,MVEOFPNPYWHZQM-UHFFFAOYSA-N,7.9918163514889535
54203,C13H15NO3,tertiary,O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1C[C@@H](O)CCN31,16,base,pKAH1,8.92,chembl,XBTUEUZQDYSZCE-XZUYRWCXSA-N,7.90805235553216
54210,C12H22N4O2,tertiary,CN(C)CCNc1c(NCCN(C)C)c(=O)c1=O,11,base,pKAH1,7.71,chembl,IOTHGWFPPXDJTR-UHFFFAOYSA-N,8.22093185792195
54213,C8H14N4O4,secondary,O=[N+]([O-])c1nccn1CC(O)CNCCO,12,base,pKAH1,9.27,chembl,QTQYNIHOQCATOC-UHFFFAOYSA-N,7.9294800557045715
54244,C6H14N2O,primary,CC(=O)NCCCCN,8,base,pKAH1,9.9,chembl,KLZGKIDSEJWEDW-UHFFFAOYSA-N,10.123974963586853
54255,C6H8N2O,primary,NCc1ccc(O)nc1,0,base,pKAH1,8.96,chembl,CSVYITCBZGOVBG-UHFFFAOYSA-N,9.487086278527057
54256,C6H13NO2,primary,N[C@H]1[C@H](O)CCC[C@@H]1O,0,base,pKAH1,9.35,chembl,MNLZNJPXUJURMD-FMCRUOTFSA-N,8.877839044363173
54257,C12H15NO,primary,C=C=C(CN)Cc1ccc(OC)cc1,4,base,pKAH1,9.1,chembl,MONNGUVGDBQWIZ-UHFFFAOYSA-N,8.618275292372761
54260,C11H18N2,secondary,CNC(C)CNCc1ccccc1,1,base,pKAH1,9.7,chembl,QJDUFSUALAOAAU-UHFFFAOYSA-N,9.937657407475125
54261,C11H17N3,tertiary,Cc1cccc(N2CCN(C)CC2)n1,13,base,pKAH1,7.62,chembl,VYZPEWUEPPGXGA-UHFFFAOYSA-N,8.544090191951662
54291,C13H17N5O,tertiary,c1cnc(NC2=NC[C@@]3(CN4CCC3CC4)O2)cn1,6,base,pKAH1,8.49,chembl,YKSCVNZMDCSLTN-ZDUSSCGKSA-N,8.570056323087753
54292,C12H14N4O,secondary,NNC(=O)C1Cc2c([nH]c3ccccc23)CN1,16,base,pKAH1,7.19,chembl,VGJQXDJSNRWOAO-UHFFFAOYSA-N,8.0451973702417
54296,C7H15N,primary,NC1CCCCCC1,0,base,pKAH1,10.45,chembl,VXVVUHQULXCUPF-UHFFFAOYSA-N,10.51979746555874
54315,C8H15NO2,tertiary,COC(=O)C1CCCN(C)C1,8,base,pKAH1,8.8,chembl,LLEOWWWENNCINW-UHFFFAOYSA-N,8.612794033301448
54324,C8H15NO3,tertiary,O[C@@H]1[C@H]2[C@H](O)CCCN2C[C@@H]1O,8,base,pKAH1,9.47,chembl,FXUAIOOAOAVCGD-CWKFCGSDSA-N,8.645785276471567
54327,C12H18N2,secondary,c1ccc(NC[C@H]2CCCNC2)cc1,10,base,pKAH1,10.17,chembl,PMZKIIKJJILENE-NSHDSACASA-N,9.68494354730364
54346,C12H23N,tertiary,CN(C)C1(C)C2CCC(C2)C1(C)C,1,base,pKAH1,10.69,chembl,QEYHZXNEIGHKAV-UHFFFAOYSA-N,10.092270240298093
54352,C9H13N3O,tertiary,Cc1noc([C@@H]2CN3CC[C@@H]2C3)n1,7,base,pKAH1,8.08,chembl,JRYHRRQEXVCFPV-HTQZYQBOSA-N,8.946694278688607
54376,C6H13NO5,primary,N[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,0,base,pKAH1,8.51,chembl,BQCCAEOLPYCBAE-CBPJZXOFSA-N,8.527911464120425
54411,C13H20N2O,tertiary,CCCN1CCN(c2ccc(O)cc2)CC1,3,base,pKAH1,8.43,chembl,DWHGXFMAEVBNCU-UHFFFAOYSA-N,8.645583206965146
54427,C12H16N4,secondary,c1cc2[nH]ncc2cc1NC1CCNCC1,13,base,pKAH1,9.98,chembl,UTTRIAGDXSAEMN-UHFFFAOYSA-N,9.85225714849679
54431,C12H16N2O3,primary,C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O,6,base,pKAH1,8.01,chembl,MIDZLCFIAINOQN-WCBMZHEXSA-N,7.9414748799494665
54432,C12H15N3O,secondary,O=C(c1ccccn1)N1CC2CNCC2C1,12,base,pKAH1,11.17,chembl,KPURMDWMUNJNJZ-UHFFFAOYSA-N,9.466804899351942
54471,C7H12N4O,secondary,Cc1noc(C2CNCCN2)n1,10,base,pKAH1,8.15,chembl,NJJCRGVTKJDUJV-UHFFFAOYSA-N,8.039239425123268
54479,C8H13N3O3,secondary,OC[C@H]1N[C@@H](c2cnc[nH]2)[C@H](O)[C@@H]1O,3,base,pKAH1,7.95,chembl,PRYQXZLBYYNNLU-CWKFCGSDSA-N,8.52612538422744
54494,C12H15NO2,tertiary,CN1CC=C(c2ccc(O)c(O)c2)CC1,1,base,pKAH1,8.3,chembl,STKXSZGYJMADCX-UHFFFAOYSA-N,8.809635285840894
54520,C12H24N2O2,secondary,C/C(=N/OCC(O)CNC(C)(C)C)C1CC1,8,base,pKAH1,9.96,chembl,IYQDIWRBEQWANY-ZROIWOOFSA-N,9.135377516875874
54542,C10H17N3O2,tertiary,CN(C)CCCN(C)c1c(N)c(=O)c1=O,1,base,pKAH1,8.0,chembl,YQCWKPZLZBTMOY-UHFFFAOYSA-N,7.842219027563382
54546,C10H15N3O,secondary,N#C[C@@H]1CCCN1C(=O)CNC1CC1,10,base,pKAH1,8.57,chembl,YPSQBYMYEYIPIO-VIFPVBQESA-N,7.671542585320477
54548,C11H17NO2,primary,COc1ccc(C[C@@H](C)N)cc1OC,9,base,pKAH1,10.02,chembl,KAZPHAGSWZTKDW-MRVPVSSYSA-N,9.829177556755376
54560,C11H16N2O2,primary,Cc1cc(O)cc(C)c1C[C@H](N)C(N)=O,11,base,pKAH1,8.06,chembl,ALYWNQGYSGHOMA-JTQLQIEISA-N,8.24751693938556
54589,C11H15NO3,primary,COc1cc(CC(C)N)cc2c1OCO2,8,base,pKAH1,9.99,chembl,YQYUWUKDEVZFDB-UHFFFAOYSA-N,9.67710412423138
54613,C9H10N2,secondary,C1=C(c2ccncc2)CNC1,9,base,pKAH1,10.09,chembl,VFNONVQZSSUTKY-UHFFFAOYSA-N,8.98431904063722
54616,C13H16N4O,secondary,C[C@@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1,17,base,pKAH1,9.25,chembl,JNAHVYVRKWKWKQ-ZDUSSCGKSA-N,8.751566380898145
54625,C6H13NO5,secondary,OCC1NC(O)C(O)C(O)C1O,3,base,pKAH1,7.1,chembl,BGMYHTUCJVZIRP-UHFFFAOYSA-N,8.202128951248437
54645,C11H15NO,primary,N[C@H]1CCCc2ccccc2[C@@H]1O,0,base,pKAH1,9.43,chembl,GHSOGAWYQSTDAJ-QWRGUYRKSA-N,8.923523402985726
54658,C13H19N3,primary,NCCCCNC1=Nc2ccccc2CC1,0,base,pKAH1,10.07,chembl,WQLBUPYVQHVFMR-UHFFFAOYSA-N,8.805792692731838
54677,C13H23N3O2,tertiary,CC(C)(C)n1ccc(OCCN2CCOCC2)n1,11,base,pKAH1,6.25,chembl,LQVJTSGKMJUOLV-UHFFFAOYSA-N,8.332893447744024
54681,C13H23N,secondary,CNC12CC3CC(C)(CC(C)(C3)C1)C2,1,base,pKAH1,10.9,chembl,FQPYRWAIWQNTFQ-UHFFFAOYSA-N,10.511412234529898
54685,C13H20N4O3,primary,NCC[C@@H](NC(=O)c1ccco1)C(=O)N1CCNCC1,0,base,pKAH1,9.55,chembl,QHJITUYGMDXSDV-SNVBAGLBSA-N,9.714118417918494
54728,C11H15N3O,secondary,COc1cncc(N2C[C@@H]3CNC[C@@H]32)c1,11,base,pKAH1,10.36,chembl,IBEGQZNIXSCPIN-KWQFWETISA-N,9.435777492123611
54729,C7H13NO6,secondary,O=C(O)[C@@H]1N[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,4,base,pKAH1,6.88,chembl,AKOVXLYFOWLQSJ-GNFDWLABSA-N,7.972633820510605
54767,C7H15NO5,secondary,OC[C@@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,3,base,pKAH1,7.6,chembl,CLVUFWXGNIFGNC-BIVRFLNRSA-N,7.993945615268768
54778,C12H17NO3,primary,CC[C@H]1Cc2c(ccc(O)c2O)[C@H](CN)O1,14,base,pKAH1,8.85,chembl,YNUUJSAVGPCWBG-CPCISQLKSA-N,9.613895717762905
54796,C13H17NO,tertiary,CN(C)C1(C)C(=O)CCc2ccccc21,1,base,pKAH1,7.34,chembl,PFKHZAFZGZCHEW-UHFFFAOYSA-N,8.444960214840416
54804,C10H17N3O,tertiary,CN(C)CC#CCN1CCN(C)C1=O,1,base,pKAH1,7.98,chembl,HXPDXBPKAPUJJJ-UHFFFAOYSA-N,8.149202079915794
54806,C13H20N2O,secondary,CC(C)Oc1ccccc1N1CCNCC1,13,base,pKAH1,8.84,chembl,QJULELIONYLITF-UHFFFAOYSA-N,9.46065114210763
54847,C12H17NO2,primary,CC(C)[C@@H](N)C(=O)OCc1ccccc1,4,base,pKAH1,7.48,chembl,YIRBOOICRQFSOK-LLVKDONJSA-N,8.231032662069811
54859,C10H17N,secondary,C1CC23CCCC2(C1)CNC3,9,base,pKAH1,11.22,chembl,OFYSFNKPEWRMPJ-UHFFFAOYSA-N,10.178554008182118
54880,C7H19N7O2,primary,NCNC[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-],2,base,pKAH1,9.37,chembl,GLFOLNVBEBXCFF-LURJTMIESA-N,8.755887799062263
54881,C12H26N4O4,primary,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)O1,0,base,pKAH1,9.78,chembl,KSRLKDYACUXDFK-MIRCGDSDSA-N,9.794399827795257
54902,C13H27N3O6,primary,N[C@H]1[C@@H](O[C@H]2C[C@H](CO)NCC[C@@H]2N)O[C@H](CO)[C@@H](O)[C@@H]1O,13,base,pKAH1,9.81,chembl,KHDABOQVVZMTHB-GFULLKHYSA-N,8.09120362293929
54916,C13H19N,secondary,CCCNC1CCc2ccccc2C1,3,base,pKAH1,10.5,chembl,CHNZNFYUKYAHER-UHFFFAOYSA-N,9.82148910305523
54919,C11H15N3,tertiary,CN1C2CC[C@@H]1CC2c1ccnnc1,1,base,pKAH1,8.64,chembl,CZOBPXOJOUBLHR-KPPDAEKUSA-N,8.492326149416398
54927,C13H15N5O2,secondary,O=C1CN2C(=NN1)COc1ccc(NC3CNC3)cc12,16,base,pKAH1,9.13,chembl,XKMTVGPOEMSDNX-UHFFFAOYSA-N,8.931728724385874
54953,C11H15NO,secondary,CC1(C)NC1C(O)c1ccccc1,3,base,pKAH1,6.7,chembl,AFVPSAZLZDJJRJ-UHFFFAOYSA-N,8.410885757659656
54961,C9H16N6O,tertiary,CN(C)CC1CNc2nc(N)nc(O)c2N1,6,base,pKAH1,8.68,chembl,TYWCIFZRVHOSCW-UHFFFAOYSA-N,8.472828041496099
54982,C10H18N4O4,secondary,OCCOCc1cn(C[C@@H]2NC[C@@H](O)[C@H]2O)nn1,10,base,pKAH1,9.29,chembl,HTEJNWJLRHEPQS-AEJSXWLSSA-N,8.039466797148055
54999,C13H20N2O2,primary,CCCOc1cc(C)c(NC(=O)CN)c(C)c1,13,base,pKAH1,7.98,chembl,GJVNBUIMVBOHOX-UHFFFAOYSA-N,8.42986331621084
55038,C13H23NO8,secondary,OCC1=CC(NC2COC(CO)C(O)C2O)C(O)C(O)C1O,5,base,pKAH1,6.87,chembl,OCTNNXHKAOLDJL-UHFFFAOYSA-N,7.957203475811556
55058,C12H17N3O,tertiary,COc1cncc([C@@H]2CN3CCCC2C3)n1,9,base,pKAH1,9.22,chembl,DVEMMBUZHGJCHR-QVDQXJPCSA-N,9.339998397663015
55099,C10H13N,primary,NC[C@@H]1C[C@H]1c1ccccc1,0,base,pKAH1,10.05,chembl,ATTLDOZXPZCOGK-UWVGGRQHSA-N,9.651211945002084
55102,C12H23N,tertiary,CN(C)C1CC2CCC1(C)C2(C)C,1,base,pKAH1,10.15,chembl,XUDICDUSDBRTAJ-UHFFFAOYSA-N,10.092270240298093
55196,C11H21N3O,secondary,O=C(CN1CCNCC1)N1CCCCC1,6,base,pKAH1,8.92,chembl,PCHXUJGLAFXWIW-UHFFFAOYSA-N,9.42247350619288
55234,C13H21N3O,secondary,CC(C)[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1,16,base,pKAH1,10.21,chembl,WWTVQQHRDCLKFR-TUAOUCFPSA-N,8.03709860789025
55247,C9H11N3O3,primary,C[C@H](N)C(=O)Nc1ccc([N+](=O)[O-])cc1,2,base,pKAH1,8.23,chembl,PXFUDSMGEYRNNC-LURJTMIESA-N,6.857123850233505
55253,C12H18N6O3,primary,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](N)[C@H]1O,18,base,pKAH1,8.89,chembl,RYSMHWILUNYBFW-GRIPGOBMSA-N,8.081038577514015
55254,C13H18N2O,tertiary,COc1ccc2ccn(CCN(C)C)c2c1,11,base,pKAH1,9.24,chembl,VIEWFQAHIRFETA-UHFFFAOYSA-N,8.303926321478876
55295,C11H13N3O,primary,COc1ccc(-c2cnc(CN)[nH]2)cc1,11,base,pKAH1,7.93,chembl,PFCDYFHUYFDMSC-UHFFFAOYSA-N,8.866186678780346
55305,C13H18N2O2,tertiary,COCc1cc(/C=C2/CN3CCC2CC3)on1,9,base,pKAH1,7.47,chembl,IGLNFGAFAJPGSU-WDZFZDKYSA-N,8.403756893965348
55325,C13H23N3O3,tertiary,O=C(CN1CCCC1=O)NCCCN1CCOCC1,13,base,pKAH1,7.0,chembl,UHNRQCLEIKOWCY-UHFFFAOYSA-N,7.914913458820082
55326,C8H11N,primary,C[C@@H](N)c1ccccc1,2,base,pKAH1,9.52,chembl,RQEUFEKYXDPUSK-SSDOTTSWSA-N,9.592218776854713
55352,C13H18N4O3,tertiary,O=[N+]([O-])c1nccn1CC(O)CN1C2C3CCC(C3)C21,12,base,pKAH1,6.24,chembl,RJNNQBPRUXIJEV-UHFFFAOYSA-N,7.9223355483799835
55360,C10H15NO2,tertiary,COC(=O)C1=CC[C@@H]2CC[C@H]1N2C,11,base,pKAH1,8.41,chembl,MPSNEAHFGOEKBI-VXNVDRBHSA-N,8.62251961651132
55380,C8H14N4O,primary,NCCC(=O)NCCc1c[nH]cn1,0,base,pKAH1,9.13,chembl,ANRUJJLGVODXIK-UHFFFAOYSA-N,9.461202683293472
55392,C13H19N5O3,secondary,COc1ccc(CNCC(O)c2nnn(C)n2)cc1OC,7,base,pKAH1,8.12,chembl,QRHPCOZHJFSQPE-UHFFFAOYSA-N,7.640821717059714
55416,C9H12N2O4,primary,N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1,0,base,pKAH1,8.75,chembl,OCYJXSUPZMNXEN-IUCAKERBSA-N,8.113274920759107
55425,C10H13N3,tertiary,CN(C)Cn1cnc2ccccc21,1,base,pKAH1,8.56,chembl,GQAYWXJPQFELEY-UHFFFAOYSA-N,8.494555539091566
55426,C8H12N2O,tertiary,CN(C)Cc1ncccc1O,1,base,pKAH1,8.28,chembl,NUMYETXZBQVFDX-UHFFFAOYSA-N,8.125268586442909
55430,C12H23NO5,tertiary,CC(O)CC[C@@H]1C[C@@H](O)[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)N12,17,base,pKAH1,8.91,chembl,AITZGXDKERIISX-OTEIUPQTSA-N,8.243537202027522
55438,C11H19N3,secondary,c1nc(CCCC2CCCNC2)c[nH]1,10,base,pKAH1,10.49,chembl,LMPVKITTWDPCLI-UHFFFAOYSA-N,10.542747856816833
55443,C10H13N,primary,N[C@@H]1CCc2ccccc2C1,0,base,pKAH1,10.03,chembl,LCGFVWKNXLRFIF-SNVBAGLBSA-N,9.926684327103354
55456,C12H15N3O,secondary,CC1CN(c2nc3ccccc3o2)CCN1,15,base,pKAH1,8.7,chembl,FVBZBZHIBVATEE-UHFFFAOYSA-N,8.77137060426156
55464,C10H13N,primary,NCC1(c2ccccc2)CC1,0,base,pKAH1,9.47,chembl,FUEMGCALFIHXAS-UHFFFAOYSA-N,9.761014082439237
55499,C8H15N3O2,primary,NC(=O)C[C@H](N)C(=O)N1CCCC1,5,base,pKAH1,7.34,chembl,XDMLBIFZGCJMEA-LURJTMIESA-N,7.73570080680161
55516,C10H15NO2,tertiary,CN(C)CCOc1cccc(O)c1,1,base,pKAH1,8.68,chembl,BPLAMHAAABHMPB-UHFFFAOYSA-N,8.486895329461563
55520,C7H10N2,primary,NC(N)c1ccccc1,0,base,pKAH1,7.8,chembl,DYFXGORUJGZJCA-UHFFFAOYSA-N,8.91452683892314
55524,C10H14N2O,tertiary,CN1CC[C@@H]1COc1cccnc1,1,base,pKAH1,7.8,chembl,WPIIPCGOWUPPLZ-SECBINFHSA-N,8.480629615855023
55537,C11H12N2,primary,N[C@H]1C[C@@H]1c1c[nH]c2ccccc12,0,base,pKAH1,9.57,chembl,WMUNIKSCJKEXKG-SCZZXKLOSA-N,9.125642923322316
55569,C8H13N5,secondary,CC1=C(c2nnn(C)n2)CNCC1,10,base,pKAH1,8.86,chembl,WBZAIKDYRNBSDX-UHFFFAOYSA-N,9.132327698912464
55576,C11H17N3O2,secondary,CCn1ccc(N2C[C@H](CNC)OC2=O)c1,10,base,pKAH1,9.08,chembl,KEJPWJDYXZTQNL-JTQLQIEISA-N,8.035962253234716
55577,C13H18N2,secondary,c1ccc(CN2CC3CCC(C2)N3)cc1,5,base,pKAH1,10.21,chembl,QXMPIEOTDBYZDL-UHFFFAOYSA-N,10.023435403568346
55602,C9H19NO,primary,NC(CO)CC1CCCCC1,0,base,pKAH1,9.83,chembl,QWDRYURVUDZKSG-UHFFFAOYSA-N,9.350435211067817
55609,C11H15NO2,primary,CC(C)(N)Cc1ccc2c(c1)OCO2,3,base,pKAH1,10.25,chembl,OIZBHKBNZXRXSM-UHFFFAOYSA-N,9.77354719734328
55613,C13H20N2O3,secondary,CC(C)NCC(O)COc1ccc(NC=O)cc1,3,base,pKAH1,9.67,chembl,XRTJUQUBUGUQLA-UHFFFAOYSA-N,8.161969574925298
55614,C11H13N3O,primary,N#CC(Cc1ccccc1)NC(=O)CN,14,base,pKAH1,8.14,chembl,QLVGHFBUSGYCCG-UHFFFAOYSA-N,7.90021949637204
55641,C13H13N,primary,NCc1ccc(-c2ccccc2)cc1,0,base,pKAH1,9.27,chembl,RMSPOVPGDBDYKH-UHFFFAOYSA-N,9.52787731007693
55653,C10H20N2O,primary,CC(C)(C)[C@H](N)C(=O)N1CCCC1,5,base,pKAH1,8.23,chembl,QYYWFIOBVXLDLZ-MRVPVSSYSA-N,8.780156913275562
55658,C12H16N2,tertiary,CN1CCC[C@]12CCc1ccncc12,1,base,pKAH1,9.01,chembl,SMDHPOLPEFJKFZ-GFCCVEGCSA-N,8.98727906670423
55707,C13H19NO3,secondary,CCOc1ccccc1OC[C@H]1CNCCO1,13,base,pKAH1,8.19,chembl,YWPHCCPCQOJSGZ-LLVKDONJSA-N,8.838779439088087
55709,C10H16N2O,tertiary,C=CCO/N=C/[C@H]1CN2CC[C@H]1C2,8,base,pKAH1,8.76,chembl,MUEMKIWBAICMLB-SYOAYPNSSA-N,9.364436421518036
55713,C8H14N2O3,primary,COC(=O)[C@@H]1C[C@H](N)CN1C(C)=O,7,base,pKAH1,9.35,chembl,MSYDJEJTQXSRBR-BQBZGAKWSA-N,8.831854896715157
55726,C12H17N3O,secondary,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H]1CCCCN1,15,base,pKAH1,8.89,chembl,MEIRVURVJOLSIQ-RCWTZXSCSA-N,8.001902117930413
55749,C12H21N3O2,secondary,N#C[C@@H]1CCCN1C(=O)CNCCCCCO,10,base,pKAH1,9.07,chembl,HZRJORAFXFVLDO-NSHDSACASA-N,7.915367383597104
55750,C12H15NO2,tertiary,CN1CCCC1c1ccc2c(c1)OCO2,1,base,pKAH1,8.4,chembl,YIDSRQHYMDXMGU-UHFFFAOYSA-N,8.200489554210433
55754,C13H17N3O2,tertiary,COc1ccc2oc(N3CCN(C)CC3)nc2c1,11,base,pKAH1,7.39,chembl,PPHZQUMRGUIYLM-UHFFFAOYSA-N,8.316378697880722
55771,C11H16N2O,primary,CC[C@@H](N)C(=O)NCc1ccccc1,3,base,pKAH1,8.45,chembl,PBFYKXNLPYNWNL-SNVBAGLBSA-N,8.507693517421462
55775,C5H12N2O,primary,NOC[C@H]1C[C@@H](N)C1,6,base,pKAH1,10.23,chembl,LKNRREDOTQDVTP-SYDPRGILSA-N,10.033556886137246
55776,C12H15NO,tertiary,CN1CC=C(Oc2ccccc2)CC1,1,base,pKAH1,8.02,chembl,FIUSLMSEWCUYCY-UHFFFAOYSA-N,8.74074844371148
55779,C11H14N2,secondary,c1cnc2c(c1)[C@H]1NCC[C@H]1CC2,7,base,pKAH1,10.07,chembl,CCFNZJZCYYFGHV-KCJUWKMLSA-N,9.881250088298476
55786,C4H8N2O2,secondary,O=C1CCNCN1O,6,base,pKAH1,6.35,chembl,BTUSUPRZCRZVIY-UHFFFAOYSA-N,8.084209646317987
55791,C10H16N2O4,primary,CC(C)(C)c1onc(O)c1C[C@H](N)C(=O)O,12,base,pKAH1,7.73,chembl,PIXJURSCCVBKRF-LURJTMIESA-N,7.856550332961588
55794,C13H15N,tertiary,C#CCN(C)[C@H]1CCc2ccccc21,3,base,pKAH1,8.46,chembl,CSVGVHNFFZWQJU-ZDUSSCGKSA-N,8.819696782815077
55806,C12H12N2O4,primary,NC(Cc1c(O)noc1-c1ccccc1)C(=O)O,0,base,pKAH1,7.58,chembl,JCXLPVAAGYNKBT-UHFFFAOYSA-N,7.6515771330680735
55810,C12H17N5O3,tertiary,Nc1nc(O)c2[nH]cc(CN3CC(O)[C@@H](CO)C3)c2n1,10,base,pKAH1,7.73,chembl,GSPTUGDLYPMLCQ-GVHYBUMESA-N,8.055299529599782
55825,C6H13NO5,secondary,OC[C@H]1NC(O)[C@H](O)[C@@H](O)[C@@H]1O,3,base,pKAH1,7.1,chembl,BGMYHTUCJVZIRP-GASJEMHNSA-N,8.162186098244195
55865,C11H19N3O,primary,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C#N,5,base,pKAH1,8.5,chembl,MWPYFGLASMUYAV-GUBZILKMSA-N,8.059395498675013
55868,C12H17NO3,secondary,O[C@H]1[C@@H](O)CN[C@@H]1COCc1ccccc1,5,base,pKAH1,9.28,chembl,WODGQDSHUJSOMF-GRYCIOLGSA-N,8.028854847776493
55877,C10H16N4,tertiary,Cc1ncn(C2CN3CCC2CC3)n1,7,base,pKAH1,9.07,chembl,KRCHFWVMXGGVKG-UHFFFAOYSA-N,8.84688606975075
55880,C12H15N3O,tertiary,CN1CCN(c2nc3ccccc3o2)CC1,1,base,pKAH1,7.38,chembl,AQDIORAYAFJBDK-UHFFFAOYSA-N,8.520592358854422
55883,C10H17N3,primary,C[C@@]1(N)CCCC[C@@H]1c1c[nH]cn1,2,base,pKAH1,10.12,chembl,QRPSMQORRBAFIK-PSASIEDQSA-N,10.424016968599416
55901,C11H27N5,primary,NCCCCCNCCCCCN=C(N)N,0,base,pKAH1,11.84,chembl,RLZQVFQTHXKQEX-UHFFFAOYSA-N,10.562349572060755
55910,C8H15NO4,tertiary,CN1[C@@H]2CC[C@@]1(O)[C@@H](O)[C@H](O)[C@H]2O,1,base,pKAH1,7.31,chembl,GZDWTPRPLBRISA-RZUNNTJFSA-N,8.288311939214648
56003,C7H15NO5,secondary,OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O,3,base,pKAH1,7.6,chembl,CLVUFWXGNIFGNC-YGDHRDKVSA-N,7.913177765830222
56034,C13H21NO3,tertiary,CCCCN(CCO)CCC(=O)c1ccco1,4,base,pKAH1,8.44,chembl,UGQDIZWFKMXFBW-UHFFFAOYSA-N,8.533099764951663
56064,C11H19N,primary,NCC12CCC3CC(CC3C1)C2,0,base,pKAH1,9.9,chembl,RJIRTFWCWLPHDK-UHFFFAOYSA-N,10.270545756572382
56074,C9H9N3O5,primary,N[C@@H](Cn1c(=O)[nH]c(=O)c2cocc21)C(=O)O,0,base,pKAH1,8.34,chembl,CAXDSUJFJPXUEH-YFKPBYRVSA-N,7.733867583796865
56085,C13H19NO3,tertiary,CCCN1CCO[C@@H](c2cc(O)cc(O)c2)C1,3,base,pKAH1,6.76,chembl,VZDVSSOINOOOOJ-CYBMUJFWSA-N,8.098375715356722
56101,C11H20N2,tertiary,CN(C)CCN1C=CC(C)(C)C=C1,1,base,pKAH1,8.94,chembl,GCMTVSJHJZTWNA-UHFFFAOYSA-N,8.85126120552435
56155,C9H16N2O,tertiary,CC(C)O/N=C1\CN2CCC1C2,7,base,pKAH1,6.96,chembl,ZFAMTDWBRCFPHP-MDZDMXLPSA-N,9.160240408039622
56162,C6H13NO4,primary,CO[C@H]1[C@@H](N)[C@@H](O)[C@@H](O)[C@H]1O,4,base,pKAH1,8.48,chembl,NLCVJSNNNWJBCS-BSQWINAVSA-N,7.288398868825524
56190,C13H19N,primary,NCC1(c2ccccc2)CCCCC1,0,base,pKAH1,9.47,chembl,ULRBJKIRTCBMRW-UHFFFAOYSA-N,9.476211580288503
56192,C5H13NO2,primary,CC[C@@H](O)[C@@H](N)CO,5,base,pKAH1,9.29,chembl,PJBQQLVBENTUQY-CRCLSJGQSA-N,8.763731041308768
56197,C13H14N2O2,secondary,COC(=O)[C@@H]1C[C@H](C#N)[C@H](c2ccccc2)N1,16,base,pKAH1,4.24,chembl,XJYOFMULFRBUDM-WOPDTQHZSA-N,7.00239354295892
56228,C6H13NO3,secondary,C[C@H]1NC[C@H](O)[C@H](O)[C@H]1O,2,base,pKAH1,8.62,chembl,VYOCYWDJTQRZLC-VANKVMQKSA-N,8.731146727353964
56274,C12H28N2,primary,NCCCCCCCCCCCCN,0,base,pKAH1,10.51,chembl,QFTYSVGGYOXFRQ-UHFFFAOYSA-N,10.598011355467253
56285,C13H23NO4,primary,NCC1CCC2(CC1)OOC1(CCCCC1)OO2,0,base,pKAH1,10.22,chembl,TUIHEAJJIRBSIC-UHFFFAOYSA-N,10.153417416018302
56287,C13H17N5O3,secondary,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ncnc-2c1O,4,base,pKAH1,9.28,chembl,LGYUMSOWBXGMMD-ZJUUUORDSA-N,8.921439274670755
56302,C10H22N4O3,primary,COCC/N=C(/N)NCCC[C@H](N)C(=O)OC,4,base,pKAH1,11.83,chembl,HBEZFJUPDYWRKL-QMMMGPOBSA-N,10.108689955143966
56303,C12H14N2O,tertiary,C#CCC#CCO/N=C1\CN2CCC1C2,10,base,pKAH1,7.08,chembl,IVALIPSTPXYJMQ-OUKQBFOZSA-N,8.20156121124492
56308,C13H15N3O2,tertiary,CCN1CCc2ccc3nc(O)c(O)nc3c2C1,2,base,pKAH1,6.81,chembl,LTYPUAYPCJMPED-UHFFFAOYSA-N,8.389758483431077
56316,C8H19N7O3,primary,NCCNC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],0,base,pKAH1,9.2,chembl,CDCIRTDHJSJFDZ-LURJTMIESA-N,8.10945100747353
